tool,rule_id,message,level,file,start_line,cwe,component_name,component_version,component_purl,match_how,cve_id_extracted
Trivy,CVE-2017-15804,"Package: libc6
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2017-15804
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2017-15804](https://avd.aquasec.com/nvd/cve-2017-15804)",note,vulnerables/web-dvwa,1,vulnerability;security;LOW,libc6,2.24-11+deb9u3,pkg:deb/debian/libc6@2.24-11%2Bdeb9u3?arch=amd64&distro=debian-9&upstream=glibc,package_regex,CVE-2017-15804
Trivy,CVE-2018-11236,"Package: libc6
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2018-11236
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2018-11236](https://avd.aquasec.com/nvd/cve-2018-11236)",note,vulnerables/web-dvwa,1,vulnerability;security;LOW,libc6,2.24-11+deb9u3,pkg:deb/debian/libc6@2.24-11%2Bdeb9u3?arch=amd64&distro=debian-9&upstream=glibc,package_regex,CVE-2018-11236
Trivy,CVE-2018-11237,"Package: libc6
Installed Version: 2.24-11+deb9u3
Vulnerability CVE-2018-11237
Severity: LOW
Fixed Version: 2.24-11+deb9u4
Link: [CVE-2018-11237](https://avd.aquasec.com/nvd/cve-2018-11237)",note,vulnerables/web-dvwa,1,vulnerability;security;LOW,libc6,2.24-11+deb9u3,pkg:deb/debian/libc6@2.24-11%2Bdeb9u3?arch=amd64&distro=debian-9&upstream=glibc,package_regex,CVE-2018-11237
Trivy,CVE-2022-1304,"Package: libcomerr2
Installed Version: 1.43.4-2
Vulnerability CVE-2022-1304
Severity: HIGH
Fixed Version: 
Link: [CVE-2022-1304](https://avd.aquasec.com/nvd/cve-2022-1304)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libcomerr2,1.43.4-2,pkg:deb/debian/libcomerr2@1.43.4-2?arch=amd64&distro=debian-9&upstream=e2fsprogs,package_regex,CVE-2022-1304
Trivy,CVE-2019-5094,"Package: libcomerr2
Installed Version: 1.43.4-2
Vulnerability CVE-2019-5094
Severity: MEDIUM
Fixed Version: 1.43.4-2+deb9u1
Link: [CVE-2019-5094](https://avd.aquasec.com/nvd/cve-2019-5094)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libcomerr2,1.43.4-2,pkg:deb/debian/libcomerr2@1.43.4-2?arch=amd64&distro=debian-9&upstream=e2fsprogs,package_regex,CVE-2019-5094
Trivy,CVE-2019-5188,"Package: libcomerr2
Installed Version: 1.43.4-2
Vulnerability CVE-2019-5188
Severity: MEDIUM
Fixed Version: 1.43.4-2+deb9u2
Link: [CVE-2019-5188](https://avd.aquasec.com/nvd/cve-2019-5188)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libcomerr2,1.43.4-2,pkg:deb/debian/libcomerr2@1.43.4-2?arch=amd64&distro=debian-9&upstream=e2fsprogs,package_regex,CVE-2019-5188
Trivy,CVE-2019-8457,"Package: libdb5.3
Installed Version: 5.3.28-12+deb9u1
Vulnerability CVE-2019-8457
Severity: CRITICAL
Fixed Version: 
Link: [CVE-2019-8457](https://avd.aquasec.com/nvd/cve-2019-8457)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libdb5.3,5.3.28-12+deb9u1,pkg:deb/debian/libdb5.3@5.3.28-12%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=db5.3,package_regex,CVE-2019-8457
Trivy,CVE-2017-10788,"Package: libdbd-mysql-perl
Installed Version: 4.041-2
Vulnerability CVE-2017-10788
Severity: CRITICAL
Fixed Version: 
Link: [CVE-2017-10788](https://avd.aquasec.com/nvd/cve-2017-10788)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libdbd-mysql-perl,4.041-2,pkg:deb/debian/libdbd-mysql-perl@4.041-2?arch=amd64&distro=debian-9,package_regex,CVE-2017-10788
Trivy,CVE-2017-10789,"Package: libdbd-mysql-perl
Installed Version: 4.041-2
Vulnerability CVE-2017-10789
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2017-10789](https://avd.aquasec.com/nvd/cve-2017-10789)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libdbd-mysql-perl,4.041-2,pkg:deb/debian/libdbd-mysql-perl@4.041-2?arch=amd64&distro=debian-9,package_regex,CVE-2017-10789
Trivy,CVE-2020-14393,"Package: libdbi-perl
Installed Version: 1.636-1+b1
Vulnerability CVE-2020-14393
Severity: HIGH
Fixed Version: 1.636-1+deb9u1
Link: [CVE-2020-14393](https://avd.aquasec.com/nvd/cve-2020-14393)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libdbi-perl,1.636-1+b1,pkg:deb/debian/libdbi-perl@1.636-1%2Bb1?arch=amd64&distro=debian-9&upstream=libdbi-perl%401.636-1,package_regex,CVE-2020-14393
Trivy,CVE-2014-10402,"Package: libdbi-perl
Installed Version: 1.636-1+b1
Vulnerability CVE-2014-10402
Severity: MEDIUM
Fixed Version: 1.636-1+deb9u2
Link: [CVE-2014-10402](https://avd.aquasec.com/nvd/cve-2014-10402)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libdbi-perl,1.636-1+b1,pkg:deb/debian/libdbi-perl@1.636-1%2Bb1?arch=amd64&distro=debian-9&upstream=libdbi-perl%401.636-1,package_regex,CVE-2014-10402
Trivy,CVE-2019-20919,"Package: libdbi-perl
Installed Version: 1.636-1+b1
Vulnerability CVE-2019-20919
Severity: MEDIUM
Fixed Version: 1.636-1+deb9u1
Link: [CVE-2019-20919](https://avd.aquasec.com/nvd/cve-2019-20919)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libdbi-perl,1.636-1+b1,pkg:deb/debian/libdbi-perl@1.636-1%2Bb1?arch=amd64&distro=debian-9&upstream=libdbi-perl%401.636-1,package_regex,CVE-2019-20919
Trivy,CVE-2020-14392,"Package: libdbi-perl
Installed Version: 1.636-1+b1
Vulnerability CVE-2020-14392
Severity: MEDIUM
Fixed Version: 1.636-1+deb9u1
Link: [CVE-2020-14392](https://avd.aquasec.com/nvd/cve-2020-14392)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libdbi-perl,1.636-1+b1,pkg:deb/debian/libdbi-perl@1.636-1%2Bb1?arch=amd64&distro=debian-9&upstream=libdbi-perl%401.636-1,package_regex,CVE-2020-14392
Trivy,CVE-2018-16402,"Package: libelf1
Installed Version: 0.168-1
Vulnerability CVE-2018-16402
Severity: CRITICAL
Fixed Version: 0.168-1+deb9u1
Link: [CVE-2018-16402](https://avd.aquasec.com/nvd/cve-2018-16402)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libelf1,0.168-1,pkg:deb/debian/libelf1@0.168-1?arch=amd64&distro=debian-9&upstream=elfutils,package_regex,CVE-2018-16402
Trivy,CVE-2018-16062,"Package: libelf1
Installed Version: 0.168-1
Vulnerability CVE-2018-16062
Severity: MEDIUM
Fixed Version: 0.168-1+deb9u1
Link: [CVE-2018-16062](https://avd.aquasec.com/nvd/cve-2018-16062)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libelf1,0.168-1,pkg:deb/debian/libelf1@0.168-1?arch=amd64&distro=debian-9&upstream=elfutils,package_regex,CVE-2018-16062
Trivy,CVE-2018-18310,"Package: libelf1
Installed Version: 0.168-1
Vulnerability CVE-2018-18310
Severity: MEDIUM
Fixed Version: 0.168-1+deb9u1
Link: [CVE-2018-18310](https://avd.aquasec.com/nvd/cve-2018-18310)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libelf1,0.168-1,pkg:deb/debian/libelf1@0.168-1?arch=amd64&distro=debian-9&upstream=elfutils,package_regex,CVE-2018-18310
Trivy,CVE-2018-18520,"Package: libelf1
Installed Version: 0.168-1
Vulnerability CVE-2018-18520
Severity: MEDIUM
Fixed Version: 0.168-1+deb9u1
Link: [CVE-2018-18520](https://avd.aquasec.com/nvd/cve-2018-18520)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libelf1,0.168-1,pkg:deb/debian/libelf1@0.168-1?arch=amd64&distro=debian-9&upstream=elfutils,package_regex,CVE-2018-18520
Trivy,CVE-2018-18521,"Package: libelf1
Installed Version: 0.168-1
Vulnerability CVE-2018-18521
Severity: MEDIUM
Fixed Version: 0.168-1+deb9u1
Link: [CVE-2018-18521](https://avd.aquasec.com/nvd/cve-2018-18521)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libelf1,0.168-1,pkg:deb/debian/libelf1@0.168-1?arch=amd64&distro=debian-9&upstream=elfutils,package_regex,CVE-2018-18521
Trivy,CVE-2019-7150,"Package: libelf1
Installed Version: 0.168-1
Vulnerability CVE-2019-7150
Severity: MEDIUM
Fixed Version: 0.168-1+deb9u1
Link: [CVE-2019-7150](https://avd.aquasec.com/nvd/cve-2019-7150)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libelf1,0.168-1,pkg:deb/debian/libelf1@0.168-1?arch=amd64&distro=debian-9&upstream=elfutils,package_regex,CVE-2019-7150
Trivy,CVE-2019-7665,"Package: libelf1
Installed Version: 0.168-1
Vulnerability CVE-2019-7665
Severity: MEDIUM
Fixed Version: 0.168-1+deb9u1
Link: [CVE-2019-7665](https://avd.aquasec.com/nvd/cve-2019-7665)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libelf1,0.168-1,pkg:deb/debian/libelf1@0.168-1?arch=amd64&distro=debian-9&upstream=elfutils,package_regex,CVE-2019-7665
Trivy,CVE-2018-16403,"Package: libelf1
Installed Version: 0.168-1
Vulnerability CVE-2018-16403
Severity: LOW
Fixed Version: 
Link: [CVE-2018-16403](https://avd.aquasec.com/nvd/cve-2018-16403)",note,vulnerables/web-dvwa,1,vulnerability;security;LOW,libelf1,0.168-1,pkg:deb/debian/libelf1@0.168-1?arch=amd64&distro=debian-9&upstream=elfutils,package_regex,CVE-2018-16403
Trivy,CVE-2019-7149,"Package: libelf1
Installed Version: 0.168-1
Vulnerability CVE-2019-7149
Severity: LOW
Fixed Version: 
Link: [CVE-2019-7149](https://avd.aquasec.com/nvd/cve-2019-7149)",note,vulnerables/web-dvwa,1,vulnerability;security;LOW,libelf1,0.168-1,pkg:deb/debian/libelf1@0.168-1?arch=amd64&distro=debian-9&upstream=elfutils,package_regex,CVE-2019-7149
Trivy,CVE-2022-22822,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-22822
Severity: CRITICAL
Fixed Version: 2.2.0-2+deb9u4
Link: [CVE-2022-22822](https://avd.aquasec.com/nvd/cve-2022-22822)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-22822
Trivy,CVE-2022-22823,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-22823
Severity: CRITICAL
Fixed Version: 2.2.0-2+deb9u4
Link: [CVE-2022-22823](https://avd.aquasec.com/nvd/cve-2022-22823)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-22823
Trivy,CVE-2022-22824,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-22824
Severity: CRITICAL
Fixed Version: 2.2.0-2+deb9u4
Link: [CVE-2022-22824](https://avd.aquasec.com/nvd/cve-2022-22824)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-22824
Trivy,CVE-2022-23852,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-23852
Severity: CRITICAL
Fixed Version: 2.2.0-2+deb9u5
Link: [CVE-2022-23852](https://avd.aquasec.com/nvd/cve-2022-23852)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-23852
Trivy,CVE-2022-25235,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-25235
Severity: CRITICAL
Fixed Version: 2.2.0-2+deb9u5
Link: [CVE-2022-25235](https://avd.aquasec.com/nvd/cve-2022-25235)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-25235
Trivy,CVE-2022-25236,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-25236
Severity: CRITICAL
Fixed Version: 2.2.0-2+deb9u5
Link: [CVE-2022-25236](https://avd.aquasec.com/nvd/cve-2022-25236)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-25236
Trivy,CVE-2022-25315,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-25315
Severity: CRITICAL
Fixed Version: 2.2.0-2+deb9u5
Link: [CVE-2022-25315](https://avd.aquasec.com/nvd/cve-2022-25315)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-25315
Trivy,CVE-2018-20843,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2018-20843
Severity: HIGH
Fixed Version: 2.2.0-2+deb9u2
Link: [CVE-2018-20843](https://avd.aquasec.com/nvd/cve-2018-20843)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2018-20843
Trivy,CVE-2019-15903,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2019-15903
Severity: HIGH
Fixed Version: 2.2.0-2+deb9u3
Link: [CVE-2019-15903](https://avd.aquasec.com/nvd/cve-2019-15903)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2019-15903
Trivy,CVE-2021-45960,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2021-45960
Severity: HIGH
Fixed Version: 2.2.0-2+deb9u4
Link: [CVE-2021-45960](https://avd.aquasec.com/nvd/cve-2021-45960)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2021-45960
Trivy,CVE-2021-46143,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2021-46143
Severity: HIGH
Fixed Version: 2.2.0-2+deb9u4
Link: [CVE-2021-46143](https://avd.aquasec.com/nvd/cve-2021-46143)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2021-46143
Trivy,CVE-2022-22825,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-22825
Severity: HIGH
Fixed Version: 2.2.0-2+deb9u4
Link: [CVE-2022-22825](https://avd.aquasec.com/nvd/cve-2022-22825)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-22825
Trivy,CVE-2022-22826,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-22826
Severity: HIGH
Fixed Version: 2.2.0-2+deb9u4
Link: [CVE-2022-22826](https://avd.aquasec.com/nvd/cve-2022-22826)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-22826
Trivy,CVE-2022-22827,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-22827
Severity: HIGH
Fixed Version: 2.2.0-2+deb9u4
Link: [CVE-2022-22827](https://avd.aquasec.com/nvd/cve-2022-22827)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-22827
Trivy,CVE-2022-23990,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-23990
Severity: HIGH
Fixed Version: 2.2.0-2+deb9u4
Link: [CVE-2022-23990](https://avd.aquasec.com/nvd/cve-2022-23990)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-23990
Trivy,CVE-2022-25313,"Package: libexpat1
Installed Version: 2.2.0-2+deb9u1
Vulnerability CVE-2022-25313
Severity: MEDIUM
Fixed Version: 2.2.0-2+deb9u5
Link: [CVE-2022-25313](https://avd.aquasec.com/nvd/cve-2022-25313)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libexpat1,2.2.0-2+deb9u1,pkg:deb/debian/libexpat1@2.2.0-2%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=expat,package_regex,CVE-2022-25313
Trivy,CVE-2016-2779,"Package: libfdisk1
Installed Version: 2.29.2-1+deb9u1
Vulnerability CVE-2016-2779
Severity: HIGH
Fixed Version: 
Link: [CVE-2016-2779](https://avd.aquasec.com/nvd/cve-2016-2779)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libfdisk1,2.29.2-1+deb9u1,pkg:deb/debian/libfdisk1@2.29.2-1%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=util-linux,package_regex,CVE-2016-2779
Trivy,CVE-2021-37600,"Package: libfdisk1
Installed Version: 2.29.2-1+deb9u1
Vulnerability CVE-2021-37600
Severity: LOW
Fixed Version: 
Link: [CVE-2021-37600](https://avd.aquasec.com/nvd/cve-2021-37600)",note,vulnerables/web-dvwa,1,vulnerability;security;LOW,libfdisk1,2.29.2-1+deb9u1,pkg:deb/debian/libfdisk1@2.29.2-1%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=util-linux,package_regex,CVE-2021-37600
Trivy,CVE-2020-15999,"Package: libfreetype6
Installed Version: 2.6.3-3.2
Vulnerability CVE-2020-15999
Severity: CRITICAL
Fixed Version: 2.6.3-3.2+deb9u2
Link: [CVE-2020-15999](https://avd.aquasec.com/nvd/cve-2020-15999)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libfreetype6,2.6.3-3.2,pkg:deb/debian/libfreetype6@2.6.3-3.2?arch=amd64&distro=debian-9&upstream=freetype,package_regex,CVE-2020-15999
Trivy,CVE-2022-27404,"Package: libfreetype6
Installed Version: 2.6.3-3.2
Vulnerability CVE-2022-27404
Severity: CRITICAL
Fixed Version: 
Link: [CVE-2022-27404](https://avd.aquasec.com/nvd/cve-2022-27404)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libfreetype6,2.6.3-3.2,pkg:deb/debian/libfreetype6@2.6.3-3.2?arch=amd64&distro=debian-9&upstream=freetype,package_regex,CVE-2022-27404
Trivy,CVE-2022-27405,"Package: libfreetype6
Installed Version: 2.6.3-3.2
Vulnerability CVE-2022-27405
Severity: HIGH
Fixed Version: 
Link: [CVE-2022-27405](https://avd.aquasec.com/nvd/cve-2022-27405)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libfreetype6,2.6.3-3.2,pkg:deb/debian/libfreetype6@2.6.3-3.2?arch=amd64&distro=debian-9&upstream=freetype,package_regex,CVE-2022-27405
Trivy,CVE-2022-27406,"Package: libfreetype6
Installed Version: 2.6.3-3.2
Vulnerability CVE-2022-27406
Severity: HIGH
Fixed Version: 
Link: [CVE-2022-27406](https://avd.aquasec.com/nvd/cve-2022-27406)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libfreetype6,2.6.3-3.2,pkg:deb/debian/libfreetype6@2.6.3-3.2?arch=amd64&distro=debian-9&upstream=freetype,package_regex,CVE-2022-27406
Trivy,CVE-2018-12886,"Package: libgcc1
Installed Version: 1:6.3.0-18+deb9u1
Vulnerability CVE-2018-12886
Severity: HIGH
Fixed Version: 
Link: [CVE-2018-12886](https://avd.aquasec.com/nvd/cve-2018-12886)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libgcc1,1:6.3.0-18+deb9u1,pkg:deb/debian/libgcc1@1%3A6.3.0-18%2Bdeb9u1?arch=amd64&distro=debian-9&upstream=gcc-6%406.3.0-18%2Bdeb9u1,package_regex,CVE-2018-12886
Trivy,CVE-2021-33560,"Package: libgcrypt20
Installed Version: 1.7.6-2+deb9u3
Vulnerability CVE-2021-33560
Severity: HIGH
Fixed Version: 
Link: [CVE-2021-33560](https://avd.aquasec.com/nvd/cve-2021-33560)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libgcrypt20,1.7.6-2+deb9u3,pkg:deb/debian/libgcrypt20@1.7.6-2%2Bdeb9u3?arch=amd64&distro=debian-9,package_regex,CVE-2021-33560
Trivy,CVE-2019-13627,"Package: libgcrypt20
Installed Version: 1.7.6-2+deb9u3
Vulnerability CVE-2019-13627
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2019-13627](https://avd.aquasec.com/nvd/cve-2019-13627)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libgcrypt20,1.7.6-2+deb9u3,pkg:deb/debian/libgcrypt20@1.7.6-2%2Bdeb9u3?arch=amd64&distro=debian-9,package_regex,CVE-2019-13627
Trivy,CVE-2021-40528,"Package: libgcrypt20
Installed Version: 1.7.6-2+deb9u3
Vulnerability CVE-2021-40528
Severity: MEDIUM
Fixed Version: 1.7.6-2+deb9u4
Link: [CVE-2021-40528](https://avd.aquasec.com/nvd/cve-2021-40528)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libgcrypt20,1.7.6-2+deb9u3,pkg:deb/debian/libgcrypt20@1.7.6-2%2Bdeb9u3?arch=amd64&distro=debian-9,package_regex,CVE-2021-40528
Trivy,CVE-2019-6978,"Package: libgd3
Installed Version: 2.2.4-2+deb9u2
Vulnerability CVE-2019-6978
Severity: CRITICAL
Fixed Version: 2.2.4-2+deb9u4
Link: [CVE-2019-6978](https://avd.aquasec.com/nvd/cve-2019-6978)",error,vulnerables/web-dvwa,1,vulnerability;security;CRITICAL,libgd3,2.2.4-2+deb9u2,pkg:deb/debian/libgd3@2.2.4-2%2Bdeb9u2?arch=amd64&distro=debian-9&upstream=libgd2,package_regex,CVE-2019-6978
Trivy,CVE-2017-6363,"Package: libgd3
Installed Version: 2.2.4-2+deb9u2
Vulnerability CVE-2017-6363
Severity: HIGH
Fixed Version: 
Link: [CVE-2017-6363](https://avd.aquasec.com/nvd/cve-2017-6363)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libgd3,2.2.4-2+deb9u2,pkg:deb/debian/libgd3@2.2.4-2%2Bdeb9u2?arch=amd64&distro=debian-9&upstream=libgd2,package_regex,CVE-2017-6363
Trivy,CVE-2019-6977,"Package: libgd3
Installed Version: 2.2.4-2+deb9u2
Vulnerability CVE-2019-6977
Severity: HIGH
Fixed Version: 2.2.4-2+deb9u4
Link: [CVE-2019-6977](https://avd.aquasec.com/nvd/cve-2019-6977)",error,vulnerables/web-dvwa,1,vulnerability;security;HIGH,libgd3,2.2.4-2+deb9u2,pkg:deb/debian/libgd3@2.2.4-2%2Bdeb9u2?arch=amd64&distro=debian-9&upstream=libgd2,package_regex,CVE-2019-6977
Trivy,CVE-2018-5711,"Package: libgd3
Installed Version: 2.2.4-2+deb9u2
Vulnerability CVE-2018-5711
Severity: MEDIUM
Fixed Version: 2.2.4-2+deb9u3
Link: [CVE-2018-5711](https://avd.aquasec.com/nvd/cve-2018-5711)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libgd3,2.2.4-2+deb9u2,pkg:deb/debian/libgd3@2.2.4-2%2Bdeb9u2?arch=amd64&distro=debian-9&upstream=libgd2,package_regex,CVE-2018-5711
Trivy,CVE-2021-38115,"Package: libgd3
Installed Version: 2.2.4-2+deb9u2
Vulnerability CVE-2021-38115
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2021-38115](https://avd.aquasec.com/nvd/cve-2021-38115)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libgd3,2.2.4-2+deb9u2,pkg:deb/debian/libgd3@2.2.4-2%2Bdeb9u2?arch=amd64&distro=debian-9&upstream=libgd2,package_regex,CVE-2021-38115
Trivy,CVE-2021-40812,"Package: libgd3
Installed Version: 2.2.4-2+deb9u2
Vulnerability CVE-2021-40812
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2021-40812](https://avd.aquasec.com/nvd/cve-2021-40812)",warning,vulnerables/web-dvwa,1,vulnerability;security;MEDIUM,libgd3,2.2.4-2+deb9u2,pkg:deb/debian/libgd3@2.2.4-2%2Bdeb9u2?arch=amd64&distro=debian-9&upstream=libgd2,package_regex,CVE-2021-40812
Trivy,CVE-2018-1000222,"Package: libgd3
Installed Version: 2.2.4-2+deb9u2
Vulnerability CVE-2018-1000222
Severity: LOW
Fixed Version: 2.2.4-2+deb9u3
Link: [CVE-2018-1000222](https://avd.aquasec.com/nvd/cve-2018-1000222)",note,vulnerables/web-dvwa,1,vulnerability;security;LOW,libgd3,2.2.4-2+deb9u2,pkg:deb/debian/libgd3@2.2.4-2%2Bdeb9u2?arch=amd64&distro=debian-9&upstream=libgd2,package_regex,CVE-2018-1000222
Trivy,CVE-2018-14553,"Package: libgd3
Installed Version: 2.2.4-2+deb9u2
Vulnerability CVE-2018-14553
Severity: LOW
Fixed Version: 
Link: [CVE-2018-14553](https://avd.aquasec.com/nvd/cve-2018-14553)",note,vulnerables/web-dvwa,1,vulnerability;security;LOW,libgd3,2.2.4-2+deb9u2,pkg:deb/debian/libgd3@2.2.4-2%2Bdeb9u2?arch=amd64&distro=debian-9&upstream=libgd2,package_regex,CVE-2018-14553
