component_name,component_version,vuln_count,max_severity,score,cve_list
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Digest/SHA.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/DynaLoader.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/Alias.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/Byte.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/CJKConstants.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/CN.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/CN/HZ.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/Config.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/EBCDIC.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/Encoder.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/Encoding.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/GSM0338.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/Guess.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/JP.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/JP/H2Z.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/JP/JIS7.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/KR.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/KR/2022_KR.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/MIME/Header.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/MIME/Header/ISO_2022_JP.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/MIME/Name.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/Symbol.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/TW.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/Unicode.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Encode/Unicode/UTF7.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Errno.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Fcntl.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/DosGlob.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Glob.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Spec.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Spec/AmigaOS.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Spec/Cygwin.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Spec/Epoc.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Spec/Functions.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Spec/Mac.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Spec/OS2.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Spec/Unix.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Spec/VMS.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/File/Spec/Win32.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Filter/Util/Call.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/GDBM_File.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Hash/Util.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Hash/Util/FieldHash.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/I18N/Langinfo.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO/Dir.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO/File.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO/Handle.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO/Pipe.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO/Poll.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO/Seekable.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO/Select.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO/Socket.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO/Socket/INET.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IO/Socket/UNIX.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IPC/Msg.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IPC/Semaphore.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IPC/SharedMem.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/IPC/SysV.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/List/Util.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/List/Util/XS.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/MIME/Base64.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/MIME/QuotedPrint.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Math/BigInt/FastCalc.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/NDBM_File.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/O.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/ODBM_File.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Opcode.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/POSIX.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/POSIX.pod,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/PerlIO/encoding.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/PerlIO/mmap.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/PerlIO/scalar.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/PerlIO/via.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/SDBM_File.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Scalar/Util.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Socket.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Storable.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Sub/Util.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Sys/Hostname.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Sys/Syslog.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Tie/Hash/NamedCapture.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Time/HiRes.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Time/Piece.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Time/Seconds.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Unicode/Collate.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Unicode/Collate/Locale.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/Unicode/Normalize.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/_h2ph_pre.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/arybase.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm-generic/bitsperlong.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm-generic/ioctl.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm-generic/ioctls.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm-generic/posix_types.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm-generic/socket.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm-generic/sockios.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm-generic/termbits.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm-generic/termios.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/bitsperlong.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/ioctl.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/ioctls.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/posix_types.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/posix_types_32.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/posix_types_64.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/posix_types_x32.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/socket.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/sockios.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/termbits.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/termios.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/unistd.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/unistd_32.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/unistd_64.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/asm/unistd_x32.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/attributes.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/B/B.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Compress/Raw/Bzip2/Bzip2.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Compress/Raw/Zlib/Zlib.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Cwd/Cwd.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/DB_File/DB_File.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Data/Dumper/Dumper.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Devel/Peek/Peek.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Digest/MD5/MD5.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Digest/SHA/SHA.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Encode/Byte/Byte.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Encode/CN/CN.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Encode/EBCDIC/EBCDIC.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Encode/Encode.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Encode/JP/JP.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Encode/KR/KR.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Encode/Symbol/Symbol.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Encode/TW/TW.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Encode/Unicode/Unicode.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Fcntl/Fcntl.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/File/DosGlob/DosGlob.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/File/Glob/Glob.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Filter/Util/Call/Call.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/GDBM_File/GDBM_File.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Hash/Util/FieldHash/FieldHash.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Hash/Util/Util.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/I18N/Langinfo/Langinfo.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/IO/IO.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/IPC/SysV/SysV.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/List/Util/Util.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/MIME/Base64/Base64.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Math/BigInt/FastCalc/FastCalc.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/NDBM_File/NDBM_File.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/ODBM_File/ODBM_File.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Opcode/Opcode.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/POSIX/POSIX.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/PerlIO/encoding/encoding.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/PerlIO/mmap/mmap.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/PerlIO/scalar/scalar.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/PerlIO/via/via.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/SDBM_File/SDBM_File.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Socket/Socket.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Storable/Storable.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Sys/Hostname/Hostname.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Sys/Syslog/Syslog.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Tie/Hash/NamedCapture/NamedCapture.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Time/HiRes/HiRes.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Time/Piece/Piece.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Unicode/Collate/Collate.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/Unicode/Normalize/Normalize.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/arybase/arybase.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/attributes/attributes.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/mro/mro.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/re/re.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/threads/shared/shared.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/auto/threads/threads.so,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/byteswap-16.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/byteswap.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/endian.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/ioctl-types.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/ioctls.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/pthreadtypes.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/select.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/select2.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/sigaction.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/sigcontext.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/siginfo.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/signum.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/sigset.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/sigstack.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/sigthread.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/sockaddr.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/socket.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/socket2.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/socket_type.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/syscall.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/syslog-ldbl.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/syslog-path.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/syslog.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/time.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/timex.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/types.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/typesizes.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/uio.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/waitflags.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/waitstatus.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/bits/wordsize.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/encoding.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/endian.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/errno.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/features.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/gnu/stubs-64.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/gnu/stubs.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/lib.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/linux/ioctl.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/linux/posix_types.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/linux/stddef.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/mro.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/ops.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/re.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/signal.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/stdarg.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/stdc-predef.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/stddef.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/cdefs.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/ioctl.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/select.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/socket.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/syscall.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/syslog.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/sysmacros.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/time.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/ttydefaults.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/types.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/ucontext.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/uio.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sys/wait.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/syscall.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/sysexits.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/syslimits.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/syslog.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/threads.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/threads/shared.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/time.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/wait.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/5.24.1/xlocale.ph,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/debian-config-data-5.24.1/README,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/debian-config-data-5.24.1/config.sh.debug.gz,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/debian-config-data-5.24.1/config.sh.shared.gz,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl/debian-config-data-5.24.1/config.sh.static.gz,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl5/5.24/Bundle/DBI.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl5/5.24/DBD/DBM.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl5/5.24/DBD/ExampleP.pm,,0,UNKNOWN,1.0,
/usr/lib/x86_64-linux-gnu/perl5/5.24/DBD/File.pm,,0,UNKNOWN,1.0,
